	METH: BLCA
MIR217	-0.09725066977094453
MIR218-1	-0.16120816550716377
MIR218-2	-0.14800223847444316
MIR219A1	0.0918648689297092
MIR219A2	0.0425649861003668
MIR22	-0.026357092670041306
MIR223	-0.25239039135938157
MIR2276	-0.23147045150329779
MIR2277	0.0167720903902602
MIR22HG	-0.012654546531599167
MIR23A	0.07915023792045162
MIR24-2	0.03029984518943849
MIR25	0.1595785502121972
MIR2682	0.1924772409461607
MIR26A1	0.06297661057660466
MIR26A2	0.0073218981781825385
MIR26B	0.10071362914309169
MIR27A	0.0610013980817161
MIR28	0.008794270479468099
MIR298	-0.25753998264626227
MIR299	-0.26384244625214937
MIR29A	-0.13906408797676517
MIR29B1	-0.016860826357982427
MIR29B2	-0.026236558204494956
MIR29C	-0.028172901666534595
MIR300	-0.31834557842811045
MIR301A	0.014612006132627647
MIR301B	-0.036658408931170366
MIR302A	0.13280005875577622
MIR302B	0.02959105401562334
MIR3065	-0.22907252904182662
MIR3074	0.16895438731198328
MIR30A	-0.14757877239076864
MIR30B	0.07517790877591664
MIR30C1	0.013987997591161377
MIR30C2	-0.06581700462642207
MIR30D	0.031047690598509373
MIR30E	0.0408626789182258
MIR3124	0.0011716291187460572
MIR3127	-0.003965503973067691
MIR3131	-0.013840662195733202
MIR3132	-0.03959112116987718
MIR3142HG	-0.1374573299129424
MIR3143	-0.05102889304490761
MIR3146	-0.014655334616341555
MIR3147	-0.028229664087838006
MIR3150B	0.221422187846786
MIR3153	-0.013616470907292108
MIR3161	0.0841893699784243
MIR3164	0.005334060721100509
MIR3170	-0.1203223931433993
MIR3175	-0.004719166512388162
MIR3176	0.010097065254847515
MIR3178	-0.0012433439400481795
MIR3180-4	-0.002150735925433971
MIR3180-5	-0.0040920026135641135
MIR3182	-0.27431699706057516
MIR3183	0.00909207266991259
MIR3185	0.06315743649639899
MIR3186	-0.03193444567279835
MIR3189	-0.25875884237701957
MIR3190	0.00022747684621383978
MIR3195	-0.050027850622283015
MIR3197	0.021869650043154134
MIR32	-0.0819806492984298
MIR320A	-0.009326482684030357
MIR320B1	-0.043615223888100546
MIR320C1	0.11509727343882141
MIR320D1	-0.021787142568474388
MIR320E	-0.016170699060776807
MIR323A	-0.28113959644670206
MIR323B	-0.32106418490332606
MIR324	-0.033684108205787516
MIR326	-0.08636694403603862
MIR328	0.003020964121603908
MIR329-1	-0.25514864388831815
MIR329-2	-0.34324736939536854
MIR330	-0.009984123668878592
MIR331	-0.05807606090643335
MIR335	-0.005027650023691601
MIR337	-0.21776879761250187
MIR339	-0.005131072961139221
MIR33A	-0.005805630334353155
MIR33B	-0.01775362292631453
MIR340	-0.1446841914997104
MIR345	-0.07582705622773613
MIR346	-0.12451862575162158
MIR34A	0.058107407597763526
MIR34B	0.08847097025548417
MIR34C	-0.013636757770349426
MIR3610	-0.004119975765143632
MIR3613	0.0006279876020453338
MIR3615	-0.004497733906491784
MIR3617	-0.11903311969065268
MIR3618	0.014313189553947512
MIR3620	-0.018891252955567855
MIR3621	-0.0028317124567566877
MIR363	-0.06336566762099959
MIR3646	-0.2575496933683632
MIR3649	-0.09315599756294154
MIR3650	0.008537496589857122
MIR3652	-0.010707735366157498
MIR3653	0.001045076961145242
MIR3655	-0.02887536292502035
MIR3656	-0.008792123703905513
MIR365A	-0.006597361436199685
MIR365B	-0.12571260133075807
MIR3661	-0.010058028174068616
MIR3663	0.03772071839852262
MIR3664	-0.017981814707398996
MIR3665	0.016696957675640098
MIR367	-0.004234919751028126
MIR3671	-0.129935127016734
MIR3675	0.06133940658427708
MIR3677	-0.010440164183785027
MIR3678	-0.011493505203146138
MIR3679	-0.0843619667705762
MIR369	-0.08974707601471943
MIR3714	-0.176760962415714
MIR371A	-0.12190379525052748
MIR372	-0.10729141625798672
MIR373	-0.10339477687983677
MIR374A	-0.048966516704393295
MIR374B	-0.01199478577090442
MIR375	-0.009716020473115747
MIR376B	-0.30147158776666144
MIR376C	-0.23639434569573928
MIR377	-0.25143174037046573
MIR378A	-0.02426502332296945
MIR378B	-0.25976994023605404
MIR378D2	-0.006747727803294076
MIR378I	-0.03478609518168901
MIR379	-0.2876498557445057
MIR380	-0.3329575830380379
MIR383	-0.3065169857779855
MIR3917	-0.00018344767378973326
MIR3928	-0.0027701566355793823
MIR3934	0.05096767101683698
MIR3935	-0.17975291969839485
MIR3939	-0.010283288939277506
MIR3944	-0.12596579630815485
MIR3960	-0.02281924177299175
MIR409	-0.24816594742389006
MIR410	-0.2043104159657008
MIR411	-0.2974869126698427
MIR412	-0.22357325400925385
MIR423	0.005970345921570276
MIR424	0.0847368469432413
MIR425	-0.20907342226790634
MIR4254	-0.11153354036705788
MIR4258	-0.0013883712165576776
MIR4260	-0.03944523404542916
MIR4267	-0.01975211386719001
MIR4269	0.1195752592255069
MIR4281	0.08091947073563649
MIR4285	0.04741145051235814
MIR429	0.0389539292418394
MIR4296	-0.0005415681759520978
MIR4297	-0.2746920462374761
MIR4308	-0.010898292330048784
MIR4309	-0.00917107554124464
MIR431	-0.25561786695655503
MIR4311	0.002179618353938675
MIR432	-0.1595318275468456
MIR4321	0.10783109920855607
MIR4322	-0.00827763480113508
MIR4323	-0.042884732371967396
MIR4326	-0.0041969201755979475
MIR433	-0.1315023297762659
MIR4425	-0.0633818846419605
MIR4429	-0.22956013702460742
MIR4439	-0.36256529706201557
MIR4441	-0.04249845891462551
MIR4442	-0.00218224005188268
MIR4443	-0.08493116041619622
MIR4444-1	-0.08697293696651141
MIR4444-2	-0.07616383727962542
MIR4452	-0.018674537073788498
MIR4453	0.0007990429717259991
MIR4456	-0.2363157820358378
MIR4458	-0.17975823132415739
MIR4466	-0.0028961906573221675
MIR4469	-0.002492245987807815
MIR4470	-0.0030475614648604807
MIR4479	-0.0012227166058661324
MIR448	-0.12511284600996958
MIR4484	-0.009178956317050083
MIR4487	0.003960023222949849
MIR4488	-0.005212568790602125
MIR4492	-0.10016210762122794
MIR4497	0.01940433375932556
MIR449B	-0.1476214546773844
MIR4505	-0.007343927185211704
MIR4507	-0.22281091480561294
MIR4508	0.13037938604760876
MIR450A2	0.1118888344232352
MIR450B	-0.026821625876997542
MIR4513	-0.17800760417105838
MIR4515	-0.004879383595154341
MIR4519	-0.004317353092548823
MIR451A	0.007454296762788643
MIR452	-0.11317561056221095
MIR4520-1	0.0007744769233851998
MIR4522	-0.01237510405697969
MIR4530	-0.0033809662494697014
MIR4536-2	-0.22619272179130953
MIR455	-0.07736756599532593
MIR4632	-0.15430414601974654
MIR4633	-0.04491360043297317
MIR4634	-0.008005176833027573
MIR4635	-0.02573996750396571
MIR4638	9.625849131875704e-06
MIR4646	0.060839603808406674
MIR4647	-0.15239399331183665
MIR4648	-0.10999384511413376
MIR4651	-0.004256122897054439
MIR4655	0.01026164209136547
MIR4656	0.016771417152152617
MIR4664	-0.1809773959388295
MIR4666A	-0.06666133559247706
MIR4667	-0.021651344359000162
MIR4674	-0.004920494737279182
MIR4683	0.02092278775280951
MIR4686	-0.14431295868939764
MIR4687	0.00029400238318532377
MIR4688	0.004793868733536373
MIR4689	0.009411351203012565
MIR4690	-0.04019938656030387
MIR4691	0.023650559429057805
MIR4695	-0.010601741769430656
MIR4696	0.11083959973374115
MIR4707	-0.010089096846636097
MIR4709	-0.15430547598351424
MIR4710	0.001748052318847171
MIR4715	0.007643967191881098
MIR4716	-0.07341027614530697
MIR4721	-0.010279104471637133
MIR4722	0.0075886557088180985
MIR4723	-0.014911146314938346
MIR4724	-0.04395394853186471
MIR4725	-0.01721432074727447
MIR4727	-0.007846111136972148
MIR4732	-0.012663679633874231
MIR4733	0.011768417360431752
MIR4736	-0.008095873567991864
MIR4737	0.006618374922220454
MIR4738	-0.011197224938884595
MIR4740	0.10205746985746153
MIR4745	-7.988430607797744e-05
MIR4746	-0.007454818086019461
MIR4747	-0.042382814187609336
MIR4750	-0.0787569603034932
MIR4752	-0.2916701021120517
MIR4754	-0.0016229279364427009
MIR4757	-0.012383989012066355
MIR4763	0.0032702725731707264
MIR4767	-0.011510463662665874
MIR4769	0.010766965308584784
MIR4779	-0.023806719226496655
MIR4780	-0.252690963145778
MIR4781	0.0005221744045322428
MIR4783	-0.010177407369477524
MIR4784	-0.05813741613110204
MIR4785	0.0045919479525367
MIR4786	-0.03759151628033755
MIR4787	-0.008929512939233256
MIR4792	0.004507570463291959
MIR4797	-0.02808240441917923
MIR4800	0.005239172285999141
MIR4801	-0.2792116915944115
MIR483	-0.16418373583629056
MIR484	-0.0005368276092473325
MIR485	-0.3353438587108262
MIR486-1	-0.0966049873758652
MIR487A	-0.4917322707146816
MIR487B	-0.23895024751988075
MIR488	-0.2850519226299581
MIR489	-0.2400757776772628
MIR490	-0.08857772559792905
MIR493	-0.2674443486668314
MIR494	-0.24501617593098182
MIR495	-0.33932498756810825
MIR496	-0.22344487476134228
MIR497	0.009918257469952342
MIR497HG	-0.05200041958403524
MIR498	-0.11336633399264229
MIR499A	-0.034957514651238614
MIR5001	-0.007348626804399601
MIR5004	-0.0260931121344739
MIR500A	-0.038863952234812704
MIR501	0.03742511700787013
MIR502	-0.07999236901750105
MIR503	0.2613506476188963
MIR5047	-0.0006775318075144118
MIR505	-0.031660270847336865
MIR507	-0.28852694041403343
MIR508	-0.24346209988884007
MIR509-1	-0.33236272691141505
MIR509-2	-0.33730365011207647
MIR5091	-0.005346386010412737
MIR515-1	-0.17432430583114938
MIR515-2	-0.1718709351741523
MIR516A1	-0.1612683543617734
MIR516A2	-0.19245726565530355
MIR517A	-0.1392240696938072
MIR517B	-0.08086208929611825
MIR5189	-0.03184692923541213
MIR518A1	-0.10231460875543345
MIR518A2	-0.21105930533413017
MIR518B	-0.019049005397051493
MIR518D	-0.14169037219220385
MIR518E	-0.08235758657471796
MIR518F	-0.1962252897712674
MIR5191	-0.04639561640045898
MIR5193	0.22160224523944735
MIR519A1	-0.0565562264109385
MIR519A2	-0.09837011940555163
MIR519B	-0.12893128102024415
MIR519C	-0.2023360619976223
MIR519D	-0.03473854675622822
MIR519E	-0.1777619922368066
MIR520B	-0.30536806063505045
MIR520C	-0.1287488079861924
MIR520D	-0.34981012152616686
MIR520F	-0.29187826427312985
MIR520G	-0.2020746019110473
MIR521-1	-0.1438741392534386
MIR521-2	-0.22042794461974904
MIR522	-0.12401892318469179
MIR523	-0.17530972516712587
MIR524	-0.1517965712692736
MIR525	-0.15772370981980333
MIR526A1	-0.1672350883992118
MIR526A2	-0.1428673538673293
MIR526B	-0.19677635794193277
MIR532	-0.03232709862100872
MIR539	-0.307405665393391
MIR541	-0.2585687114461437
MIR542	0.0066739489609443595
MIR543	-0.2326440752675594
MIR544A	-0.3185360725514258
MIR548A1	-0.3472517531714421
MIR548AL	0.0060260727520544495
MIR548B	-0.05884407710230754
MIR548C	0.007000053731163293
MIR548H3	-0.06988939969338528
MIR548I2	-0.2402625033062545
MIR548K	-0.013252752500687403
MIR549A	-0.35614830220417354
MIR550A2	-0.18373252473549614
MIR551A	-0.19854625468565099
MIR551B	-0.05793840217178063
MIR553	-0.0018758854144903688
MIR554	-0.07948480048416194
MIR555	-0.0044704674828814775
MIR557	-0.06272749384798533
MIR558	-0.007639828742359652
MIR5584	-0.05703747434337835
MIR5587	-0.06674144178659548
MIR5588	-0.2176010586479099
MIR559	-0.013430936910410552
MIR563	-0.22376751131798311
MIR564	0.007110555038935081
MIR567	-0.0644538180508832
MIR568	-0.13562878422309863
MIR5684	-0.16509959475847874
MIR569	-0.054126562793436604
MIR5691	-0.033340818987440964
MIR5700	-0.2120716596860332
MIR5708	0.003295664018422526
MIR572	0.24202125291601523
MIR573	-0.012054134494590595
MIR574	-0.017236240945024583
MIR575	-0.05249160696305322
MIR578	-0.0797619278950518
MIR5787	-0.0076633645418172245
MIR581	-0.07817372109960531
MIR585	-0.09447241604351121
MIR589	0.0017524857301677128
MIR590	-0.004459870875232304
MIR591	-0.049026859599253965
MIR592	-0.28900386283242246
MIR593	-0.026566195241024427
MIR595	-0.18131947099726162
MIR596	-0.07509660071841526
MIR597	-0.035139736731273526
MIR598	-0.19433300794361336
MIR600	0.014252198532659624
MIR600HG	0.03626509229170354
MIR601	-0.03263367913232587
MIR602	-0.001606445937567365
MIR604	0.08231335726562176
MIR605	-0.1872026262872846
MIR6068	0.1016795135166006
MIR6075	-0.0008916245356728849
MIR608	-0.020026267441066666
MIR6080	0.0780320209258266
MIR6084	-0.003566321367492323
MIR609	-0.10470782053187049
MIR6090	-0.0026755069396975535
MIR611	-0.006153617551497733
MIR612	-0.11371407306134328
MIR6125	-0.0014740308320681458
MIR6126	-0.020614962966160062
MIR6128	-0.3356090245796975
MIR613	-0.0006886615996733997
MIR6132	0.05140378247162656
MIR615	-0.004111766608755881
MIR616	-0.016201769956995873
MIR6165	-0.10505189477211307
MIR617	-0.062125189784684405
MIR618	-0.0328308765027002
MIR620	-0.0818716616174071
MIR621	0.06802159146362681
MIR623	-0.150098904388844
MIR624	-0.024547752067668658
MIR627	-0.010491994109438888
MIR628	0.0448885605877162
MIR629	-0.023087784912772233
MIR631	-0.016719021700773964
MIR632	-0.028419032043674953
MIR634	-0.10561307476798665
MIR635	-0.12973633490997813
MIR636	-0.002090032721951665
MIR637	-0.006150003132531237
MIR638	0.008374056217778944
MIR639	-0.009744124135812951
MIR641	0.056839903756309054
MIR642A	-0.12065631401168553
MIR643	-0.03121359200037844
MIR647	0.037165887123620935
MIR648	0.03573862344980418
MIR6511A1	-0.08455632563283125
MIR6513	0.0031288635378546926
MIR6515	-0.18641142934089153
MIR654	-0.31040576916613843
MIR655	-0.23015862982357382
MIR656	-0.21496836751454138
MIR657	-0.2917051130674249
MIR658	-0.008651859665206808
MIR659	-0.1788685083573438
MIR660	-0.06341720614479614
MIR661	-0.02916822748282059
MIR662	-0.17378322704145102
MIR663A	0.21057949246650703
MIR663B	0.10394800105393145
MIR668	-0.2366764511619988
MIR670	-0.25324950751061925
MIR671	0.02523396749802896
MIR6719	-0.022167159901936375
MIR6720	0.060924047308049054
MIR6721	-0.014698819007917205
MIR6722	-0.2738410530016371
MIR6726	-0.011763792773329543
MIR6727	-0.016158851591954553
MIR6731	-0.00045255872209837956
MIR6732	-0.15456119109323777
MIR6734	-0.17718311524260455
MIR6737	-0.0028377147359474474
MIR6742	-0.028346378649913732
MIR6743	-0.001821767656562262
MIR6745	-0.009479985915018982
MIR675	-0.10554188154475563
MIR6750	0.002188674576963802
MIR6753	0.09597959677950119
MIR6763	0.03797758244405052
MIR6765	-0.16349244502972868
MIR6773	-0.22498711537116198
MIR6777	-0.0432392055489488
MIR6781	-0.009139096201663376
MIR6784	-0.0056335975806779395
MIR6786	0.0059410713228624625
MIR6787	-0.09139998135260827
MIR6789	-0.0031218081434591107
MIR6790	-0.002524572512937558
MIR6791	0.0024557767640064304
MIR6792	-0.04334522035218691
MIR6794	-0.0931727050352734
MIR6805	-0.06289827871959493
MIR6808	-0.00904312948753363
MIR6813	0.06372116651736993
MIR6815	-0.08755769675161765
MIR6821	0.0004390426974893735
MIR6824	-0.020178786543295607
MIR6825	-0.026107811407288666
MIR6829	-0.01372297238027658
MIR6832	0.024954788016148092
MIR6833	-0.09263894899173353
MIR6834	-0.030130602284331055
MIR6836	-0.003504665342804282
MIR6839	-0.014266879119529355
MIR6840	-0.03676175822917941
MIR6843	0.08951342519261976
MIR6845	-0.10476456917358491
MIR6846	-0.030029457028761187
MIR6849	-0.03214594704237459
MIR6850	-0.0008165363180145493
MIR6853	-0.005271365465974363
MIR6855	0.04108012398954653
MIR6859-3	-0.006040836595353654
MIR6861	-0.015652456096556123
MIR6862-2	0.03331619169180948
MIR6865	0.05106103657583944
MIR6869	-0.008742857036867727
MIR6872	-0.0003369329685353711
MIR6873	-0.020540835188657063
MIR6875	-0.04415777463209555
MIR6876	-0.1665132983411664
MIR6881	-0.08263723783409228
MIR6884	-0.07065309784292782
MIR6889	-0.0010399324460261484
MIR6891	-0.03225577559350688
MIR6892	-0.0007538163202004282
MIR6893	-0.00903499178373806
MIR7-2	-0.07266938823353164
MIR7-3	-0.09996459006825663
MIR7-3HG	0.007795015811002474
MIR708	-0.20531544501439555
MIR7107	-0.06696135137613156
MIR7108	-0.07786022768404317
MIR711	-0.012634262729957685
MIR7154	-0.26184847471817135
MIR7155	-0.02553120809517749
MIR7159	-0.2733801468787857
MIR7160	-0.26683849861092557
MIR718	-0.13794604309819614
MIR744	-0.02862707358503618
MIR758	-0.2817455538730864
MIR759	-0.030955102553629946
MIR760	-0.0053701179520176355
MIR761	-0.021844180837749732
MIR762	0.007790065519662252
MIR764	-0.19906393488934976
MIR765	0.030966745384738464
MIR766	-0.06744542572075114
MIR767	-0.25236140337664825
MIR769	-0.016937864078177167
MIR770	-0.24217096274428546
MIR7704	-0.014678191767576008
MIR7706	-0.0008796124588460996
MIR7845	-0.018517201375251813
MIR7846	-0.04389315380409354
MIR7854	-0.029588124524154446
MIR802	-0.0627615853668903
MIR8052	-0.1832646022408488
MIR8055	-0.007808441528484662
MIR8072	-0.0034600272898597504
MIR8073	0.010825123549086393
MIR8083	-0.0804865388268274
MIR8085	0.22388479077191195
MIR874	-0.2112128847911296
MIR875	-0.007737033591403059
MIR877	-0.0063941757013737995
MIR885	-0.1360293629602254
MIR888	-0.34549408882252497
MIR889	-0.440406771402545
MIR890	-0.3440684631537545
MIR891A	-0.27774138799657044
MIR892A	-0.3593651401020747
MIR892B	-0.30673560741102307
MIR9-1	0.09722303695045816
MIR9-2	0.1148404812094145
MIR9-3	0.14178971045781738
MIR921	-0.2330140913188762
MIR922	-0.02025938923905795
MIR92B	0.0007412381804280788
MIR93	0.08845899505128833
MIR933	-0.0015982448890350777
MIR934	0.03782737948683398
MIR935	0.1273205267723695
MIR937	-0.12631078894881723
MIR938	-0.027556934780462006
MIR939	-0.01310354259357081
MIR940	-0.011476036085301042
MIR941-2	0.014444591283683049
MIR941-5	-0.01755217608968507
MIR942	-0.04400381643062599
MIR943	-6.47141262428811e-05
MIR944	0.022578640044970552
MIR95	-0.16157333388347295
MIR96	0.0009871750494902572
MIR98	0.0017010196686206834
MIR99A	-0.2566158313620487
MIR99B	0.03833695920454904
MIRLET7A2	-0.3219101030111701
MIRLET7A3	0.0312504421890373
MIRLET7B	-0.0049949709556725485
MIRLET7BHG	-0.1623257175202406
MIRLET7C	-0.24171354091907554
MIRLET7D	0.08665940492059064
MIRLET7E	-0.0009864132497388785
MIRLET7F2	-0.030869423310327777
MIRLET7G	-0.0481328547995089
MIRLET7I	-0.0020350113206938085
MIS12	-0.012453740386657303
MIS18A	-0.0029857669338310584
MIS18BP1	-0.03337307974527835
MISP	-0.18995014653625145
MITD1	-0.0020622605916835635
MITF	0.021277906450050697
MIXL1	0.016013004648065782
MKI67	-0.0011561742579015576
MKKS	-0.005850302575960129
MKL1	-0.005706405174561097
MKL2	-0.014110853219479374
MKLN1	-0.0009212325300956838
MKNK1	-0.012389625122161768
MKNK2	-0.0008488617001003331
MKRN1	-0.017753594918639256
MKRN2	-0.010969169508208903
MKRN2OS	-0.43625072332438875
MKRN3	-0.15956373859463477
MKRN9P	-0.03796168668879961
MKS1	-0.058711868644159816
MKX	0.18359909125367857
MLANA	-0.047421127047935545
MLC1	-0.058795458787176166
MLEC	-0.0016834412560696418
MLF1	-0.011639048277781384
MLF2	-0.004296307068105546
MLH1	-0.002307545011941821
MLH3	-0.04160185133943635
MLIP	-0.0826018152016624
MLKL	-0.027010759181578095
MLLT1	-0.05472357894272578
MLLT11	-0.0598038245552456
MLLT3	0.02759169794906515
MLLT4	-0.006121413661477002
MLLT4-AS1	0.043793482653785056
MLLT6	-0.009377853802141015
MLN	-0.16484331978449596
MLNR	0.11069311580221454
MLPH	-0.018793010244552155
MLST8	-0.003397767401663236
MLX	-0.003132132056691539
MLXIP	-0.010375599747760816
MLXIPL	-0.015487066699245296
MLYCD	-0.0026330417818364845
MMAA	0.0009163744780989935
MMAB	-0.08568184930500886
MMACHC	-0.004748694382927437
MMADHC	-0.023891134758611713
MMD	-0.025097181338398354
MMD2	0.13725102705057912
MMEL1	-0.16456036805925636
MMGT1	-0.09405295998131286
MMP1	-0.14480336204494654
MMP10	-0.25754325409416995
MMP11	-0.033969112067990935
MMP12	-0.16248770418232483
MMP13	-0.199767754917989
MMP14	-0.037319556662523394
MMP15	-0.01788933485744192
MMP16	0.06261421176922047
MMP17	0.021729075748603888
MMP19	-0.1295869076155043
MMP20	-0.14967919193143625
MMP21	-0.18963069167725272
MMP23A	-0.1160621079188091
MMP23B	0.20639582291604955
MMP24	0.0872658718193375
MMP25	0.015638112408274247
MMP27	-0.10587399630833262
MMP28	-0.00697895869993423
MMP3	-0.05067768131021735
MMP7	-0.12056374136640773
MMP8	-0.01566443783427745
MMP9	-0.07579172662790742
MMRN2	-0.030860124020500215
MMS19	-0.006251935488285221
MMS22L	-0.003745345817692613
MN1	0.04484966989196082
MNAT1	0.008756456962602485
MND1	-0.0026870145782142943
MNS1	-0.014514512961769734
MNT	-0.004162766852816574
MNX1	-0.011297903042832723
MNX1-AS1	-0.011919651295900271
MOAP1	-0.004007563073596819
MOB1A	-0.0009467292525988612
MOB1B	-0.0053248934797851186
MOB2	0.04756505180650554
MOB3A	0.002893340822973977
MOB3B	-0.025759260430281348
MOB3C	-0.003297852407757739
MOB4	0.003543515785528782
MOBP	-0.07649662431267559
MOCOS	-0.13857567761025225
MOCS1	-0.015994809008481766
MOCS1P1	-0.09991597636452809
MOCS2	-0.012151203478660791
MOCS3	-0.017936559085705732
MOG	-0.18931232700816705
MOGAT1	0.0016330618812643379
MOGAT2	-0.23327577839291988
MOGAT3	-0.016988513697357474
MOGS	-0.0073998189244914355
MOK	-0.009581644115203115
MON1A	-0.03272350147378376
MON1B	-0.004816613531890835
MORC1	-0.13682295660147858
MORC2	-0.05012087491430151
MORC3	-0.0022197278870599232
MORC4	-0.11042136406480894
MORF4L1	-0.006861341808207309
MORF4L2	-0.15451011593062391
MORN1	-0.0015331629283637305
MORN2	-0.012538415662129055
MORN3	-0.05290165310454268
MORN4	-0.03128113127243791
MORN5	0.002021705761497369
MOS	0.0078700965450726
MOSPD1	-0.10415903258367366
MOSPD2	-0.0948749533682632
MOSPD3	-0.008471162447423344
MOV10	-0.008802777793631145
MOV10L1	0.026938021418296987
MOXD1	0.046796493811754304
MOXD2	-0.3384198902433258
MPC1	-0.0033260064016884102
MPC1L	-0.042451587444307416
MPC2	-0.008055751681513925
MPDU1	0.024170218195120934
MPDZ	-0.16510743447740897
MPEG1	-0.07311987254212303
MPG	-0.014496645224954974
MPHOSPH10	-0.007250692569862168
MPHOSPH6	-0.00867384219230922
MPHOSPH8	-0.014385592979254914
MPHOSPH9	-0.0009111709155438675
MPI	-0.005084046462909058
MPIG6B	0.047186125444841756
MPL	-0.034608325665305605
MPLKIP	-0.006865843991995515
MPND	-0.007865966251402345
MPO	-0.11326689371176661
MPP1	-0.09121504954587581
MPP2	-0.043946136224548196
MPP3	-0.031113389884471203
MPP4	-0.06324527742764242
MPP5	-0.0016052908148144762
MPP6	0.002418902601517186
MPP7	-0.042074321965358256
MPPE1	-0.04538514213481503
MPPED1	0.03160883293739073
MPPED2	-0.0037388110520415827
MPRIP	-0.0054200361914962
MPST	-0.011858487252281585
MPV17	-0.011327058575474619
MPV17L	0.12197158569320847
MPV17L2	-0.0039083711874146766
MPZ	-0.0735371478632963
MPZL1	-0.008922388561395189
MPZL2	-0.025694212686637144
MPZL3	-0.013372517111372446
MR1	-0.05990972144369484
MRAP2	-0.03806904991126625
MRAS	-0.0017546271511729046
MRC2	-0.0020740253619591247
MRE11A	0.0002239287169287604
MREG	-0.01062347857888729
MRFAP1	-0.015596457958137723
MRFAP1L1	-0.007244897032614792
MRGBP	-0.012152284889221437
MRGPRD	-0.23947300771664368
MRGPRE	-0.06734061331666123
MRGPRF	0.11098886033109334
MRGPRG	-0.1702659819589051
MRGPRX1	-0.20225133357684155
MRGPRX2	-0.045280857595637915
MRGPRX4	-0.11491999193212298
MRI1	-0.028490648124087078
MRM1	0.002636791549171023
MRO	-0.04494396745873164
MROH1	-0.001706190271149007
MROH2A	0.005160081856217474
MROH2B	-0.10842378812564751
MROH5	-0.24437900617808525
MROH6	-0.048716730521374194
MROH7	-0.18792359852382545
MROH8	-0.005248190745562642
MRPL1	-0.018083652111266408
MRPL10	-0.000915633026237103
MRPL11	-0.003145287436080059
MRPL12	-0.0008933574950163663
MRPL13	-0.004391876830247349
MRPL14	-0.0019512585814033436
MRPL15	-0.026777799069384326
MRPL15P1	-0.04511942881392238
MRPL16	-0.0325459059647827
MRPL17	-0.006233996714977491
MRPL18	0.0034919503012425133
MRPL19	-0.004755014292996827
MRPL2	-0.019143805867835685
MRPL20	0.003798705229062827
MRPL21	-0.002406404368519936
MRPL22	-0.005676841895175998
MRPL23	0.009026073587178964
MRPL24	-0.02508257240593894
MRPL27	-0.0019971110160211534
MRPL28	0.04453561785381531
MRPL3	-0.0007352940523031084
MRPL30	-0.0018874675618190488
MRPL30P1	-0.29884436315587465
MRPL33	-0.010063316384861439
MRPL34	0.008676771828292709
MRPL35	-0.027790691712458758
MRPL36	0.00969463602542702
MRPL37	-0.007294277665734607
MRPL38	-0.04820633893456034
MRPL39	-0.010324742842643253
MRPL4	-0.008730366445057229
MRPL40	-0.00291895846575556
MRPL41	-0.00035103507465092685
MRPL42	-0.0031880625939598745
MRPL43	-0.0006431099171043068
MRPL44	-0.0033322779878602674
MRPL45	-0.07830749338915018
MRPL46	-0.0008814883302139246
MRPL47	-0.0032492273599151094
MRPL48	-0.04311133621824846
MRPL49	-0.009705949152426436
MRPL50	-0.019552042198126625
MRPL51	-0.001517712307274175
MRPL52	-0.014904295176276956
MRPL53	-0.026652021341385234
MRPL54	-0.007874199142694195
MRPL55	-0.013102529576177318
MRPL57	-0.004578789138882069
MRPL9	-0.009249482911100712
MRPS10	-0.03531501253104671
MRPS11	0.0031337699830058467
MRPS12	-0.007162745869985634
MRPS14	-0.01752510358794688
MRPS15	-0.006988059179978166
MRPS15P1	-0.15665779771054616
MRPS16	-0.00813814465685773
MRPS17	-0.006041109180360979
MRPS18A	-0.005769299115027271
MRPS18B	-0.029440813536964726
MRPS18C	-0.013068057252718252
MRPS2	-0.009423648945769508
MRPS21	0.03776647735953431
MRPS22	-0.014653282406444246
MRPS23	-0.00656979476645823
MRPS24	-0.011186443331017811
MRPS25	-0.05094780107256094
MRPS26	-0.01211556876924949
MRPS27	-0.005285676984321868
MRPS28	-0.037762477952567264
MRPS30	-0.0068877821511773634
MRPS31	-0.006066621626817842
MRPS33	-0.00498775569551039
MRPS34	-0.0007183878123616882
MRPS35	-0.0024515086064128577
MRPS36	-0.0429267612581637
MRPS5	-0.03351220700722789
MRPS6	-0.008021618982247285
MRPS7	-0.010753616745612546
MRPS9	-0.02085726089043818
MRRF	-0.057775589911149096
MRS2	-0.00457468726821434
MRTO4	-0.01860246835370535
MRVI1	0.065846351537012
MS4A1	-0.08441784785864351
MS4A10	-0.043732023570102724
MS4A12	-0.17282757026722032
MS4A13	-0.14992588843429552
MS4A14	-0.07240924652699166
MS4A15	-0.23251479371093495
MS4A2	-0.176264719023485
MS4A3	-0.1092055479069626
MS4A4A	-0.07256153399781341
MS4A5	-0.04741183163389576
MS4A6A	0.023838050816922324
MS4A6E	-0.08262244211096777
MS4A8	-0.19359106664876508
MSANTD2	0.013868094438787556
MSANTD3	-0.004255087645946025
MSANTD4	0.01052827086222174
MSC	0.2606411708943959
MSGN1	-0.06556698300184918
MSH2	-0.00306849437015275
MSH3	-0.002676401505245842
MSH4	-0.06066057458862983
MSH5	-0.0095055621884251
MSH5-SAPCD1	-0.009834953546656318
MSH6	-0.011166615092124056
MSI1	0.03135625453283133
